title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email,Alabama,AL,,,legal_name,last_name,first_name,tags,flip_background,flop_background
Rep,John,,Ratcliffe,,,R,TX,4,1,M,,H4TX04153,412653,N00035972,RepRatcliffe,,,RepRatcliffe,,,10/20/1965,Rep.Ratcliffe@opencongress.org,,,,,John  Ratcliffe,Ratcliffe,John ,"Republican Party, Texas, US Representative",john _ratcliffe_red.png,john _ratcliffe_blue.png
Rep,Kathleen,,Rice,,,D,NY,4,1,F,,H4NY04075,412647,N00035927,RepKathleenRice,,,RepKathleenRice,,,2/15/1965,Rep.Kathleenrice@opencongress.org,,,,,Kathleen  Rice,Rice,Kathleen ,"Democratic Party, New York, US Representative",kathleen _rice_red.png,kathleen _rice_blue.png
Rep,David,,Rouzer,,,R,NC,7,1,M,,H2NC07096,412641,N00033527,RepDavidRouzer,,,1.57922E+15,,,2/16/1972,Rep.Rouzer@opencongress.org,,,,,David  Rouzer,Rouzer,David ,"Republican Party, North Carolina, US Representative",david _rouzer_red.png,david _rouzer_blue.png
Rep,Steve,,Russell,,,R,OK,5,1,M,,H4OK05132,412650,N00036175,RepRussell,,,reprussell,,,5/25/1963,Rep.Russell@opencongress.org,,,,,Steve  Russell,Russell,Steve ,"Republican Party, Oklahoma, US Representative",steve _russell_red.png,steve _russell_blue.png
Sen,Mike,,Rounds,,,R,SD,Junior Seat,1,M,,S4SD00049,412669,N00035187,SenatorRounds,,,SenatorMikeRounds,,II,10/24/1954,Sen.Rounds@opencongress.org,,,,,Mike  Rounds,Rounds,Mike ,"Republican Party, South Dakota, Senator",mike _rounds_red.png,mike _rounds_blue.png
Rep,Jamie,,Raskin,,,D,MD,8,1,M,,,412708,,,,,,,,,,,,,,Jamie  Raskin,Raskin,Jamie ,"Democratic Party, Maryland, US Representative",jamie _raskin_red.png,jamie _raskin_blue.png
Rep,Francis,,Rooney,,,R,FL,19,1,M,,,412699,,,,,,,,,,,,,,Francis  Rooney,Rooney,Francis ,"Republican Party, Florida, US Representative",francis _rooney_red.png,francis _rooney_blue.png
Rep,Jacky,,Rosen,,,D,NV,3,1,F,,,412715,,,,,,,,,,,,,,Jacky  Rosen,Rosen,Jacky ,"Democratic Party, Nevada, US Representative",jacky _rosen_red.png,jacky _rosen_blue.png
Rep,John,,Rutherford,,,R,FL,4,1,M,,,412692,,,,,,,,,,,,,,John  Rutherford,Rutherford,John ,"Republican Party, Florida, US Representative",john _rutherford_red.png,john _rutherford_blue.png
Rep,Loretta,B.,Sanchez,,,D,CA,46,0,F,203,H6CA46033,400356,N00008274,LorettaSanchez,http://www.opencongress.org/wiki/Loretta_Sanchez,http://youtube.com/LorettaSanchezLive,90966961167,,,1/7/1960,,,,,,Loretta B. Sanchez,Sanchez,Loretta B.,"Democratic Party, California, US Representative",loretta b._sanchez_red.png,loretta b._sanchez_blue.png
Sen,Bernard,,Sanders,,Bernie,I,VT,Junior Seat,1,M,27110,H8VT01016,400357,N00000528,SenSanders,http://www.opencongress.org/wiki/Bernard_Sanders,http://youtube.com/senatorsanders,9124187907,,I,9/8/1941,Sen.Sanders@opencongress.org,,,,,Bernard  Sanders,Sanders,Bernard ,"Independent, Vermont, Senator",bernard _sanders_red.png,bernard _sanders_blue.png
Rep,Marshall,,Sanford,,Mark,R,SC,1,1,M,21991,H4SC01073,400607,N00002424,RepSanfordSC,,http://youtube.com/RepSanfordSC,1.18388E+14,,,5/28/1960,Rep.Sanford@opencongress.org,,,,,Marshall  Sanford,Sanford,Marshall ,"Republican Party, South Carolina, US Representative",marshall _sanford_red.png,marshall _sanford_blue.png
Rep,H.,James,Saxton,,Jim,R,NJ,3,0,M,26953,H4NJ13022,400359,N00000834,,http://www.opencongress.org/wiki/H._James_Saxton,,,,,1/22/1943,,,,,,H. James Saxton,Saxton,H. James,"Republican Party, New Jersey, US Representative",h. james_saxton_red.png,h. james_saxton_blue.png
Sen,Charles,E.,Schumer,,Chuck,D,NY,Senior Seat,1,M,26976,S8NY00082,300087,N00001093,SenSchumer,http://www.opencongress.org/wiki/Charles_Schumer,http://youtube.com/SenatorSchumer,15771239406,,III,11/23/1950,Sen.Schumer@opencongress.org,,,,,Charles E. Schumer,Schumer,Charles E.,"Democratic Party, New York, Senator",charles e._schumer_red.png,charles e._schumer_blue.png
Rep,Robert,C.,Scott,,Bobby,D,VA,3,1,M,27117,H6VA01117,400364,N00002147,RepBobbyScott,http://www.opencongress.org/wiki/Robert_Scott,http://youtube.com/repbobbyscott,1.23839E+14,,,4/30/1947,Rep.Bobbyscott@opencongress.org,,,,,Robert C. Scott,Scott,Robert C.,"Democratic Party, Virginia, US Representative",robert c._scott_red.png,robert c._scott_blue.png
Rep,F.,James,Sensenbrenner,Jr.,,R,WI,5,1,M,27142,H8WI09050,400365,N00004291,JimPressOffice,http://www.opencongress.org/wiki/James_Sensenbrenner,http://youtube.com/RepSensenbrenner,RepSensenbrenner,,,6/14/1943,Rep.Sensenbrenner@opencongress.org,,,,,F. James Sensenbrenner,Sensenbrenner,F. James,"Republican Party, Wisconsin, US Representative",f. james_sensenbrenner_red.png,f. james_sensenbrenner_blue.png
Rep,Jos√©,E.,Serrano,,,D,NY,15,1,M,26981,H0NY18065,400366,N00001813,RepJoseSerrano,http://www.opencongress.org/wiki/Jose_Serrano,,2.73447E+11,,,10/24/1943,Rep.Serrano@opencongress.org,,,,,Jos√© E. Serrano,Serrano,Jos√© E.,"Democratic Party, New York, US Representative",jos„© e._serrano_red.png,jos„© e._serrano_blue.png
Rep,Pete,A.,Sessions,,,R,TX,32,1,M,288,H2TX03126,400367,N00005681,PeteSessions,http://www.opencongress.org/wiki/Peter_Sessions,http://youtube.com/PeteSessions,3.67964E+11,,,3/22/1955,Rep.Sessions@opencongress.org,,,,,Pete A. Sessions,Sessions,Pete A.,"Republican Party, Texas, US Representative",pete a._sessions_red.png,pete a._sessions_blue.png
Rep,John,B.,Shadegg,,,R,AZ,3,0,M,22186,H4AZ04016,400368,N00006425,RepJohnShadegg,http://www.opencongress.org/wiki/John_Shadegg,http://youtube.com/JohnShadegg,,,,10/22/1949,,,,,,John B. Shadegg,Shadegg,John B.,"Republican Party, Arizona, US Representative",john b._shadegg_red.png,john b._shadegg_blue.png
Sen,Richard,C.,Shelby,,,R,AL,Senior Seat,1,M,53266,S6AL00013,300089,N00009920,SenShelby,http://www.opencongress.org/wiki/Richard_Shelby,http://youtube.com/SenatorRichardShelby,50850514797,,III,5/6/1934,Sen.Shelby@opencongress.org,,,,,Richard C. Shelby,Shelby,Richard C.,"Republican Party, Alabama, Senator",richard c._shelby_red.png,richard c._shelby_blue.png
Rep,Brad,J.,Sherman,,,D,CA,30,1,M,142,H6CA24113,400371,N00006897,BradSherman,http://www.opencongress.org/wiki/Brad_Sherman,http://youtube.com/shermanca27,63158229861,,,10/24/1954,Rep.Sherman@opencongress.org,,,,,Brad J. Sherman,Sherman,Brad J.,"Democratic Party, California, US Representative",brad j._sherman_red.png,brad j._sherman_blue.png
Rep,John,M.,Shimkus,,,R,IL,15,1,M,246,H2IL20042,400373,N00004961,RepShimkus,http://www.opencongress.org/wiki/John_Shimkus,http://youtube.com/repshimkus,1.23916E+14,,,2/21/1958,Rep.Shimkus@opencongress.org,,,,,John M. Shimkus,Shimkus,John M.,"Republican Party, Illinois, US Representative",john m._shimkus_red.png,john m._shimkus_blue.png
Rep,Ike,,Skelton,,,D,MO,4,0,M,26936,H6MO04141,400377,N00005105,,http://www.opencongress.org/wiki/Ike_Skelton,,,,,12/20/1931,,,,,,Ike  Skelton,Skelton,Ike ,"Democratic Party, Missouri, US Representative",ike _skelton_red.png,ike _skelton_blue.png
Rep,Louise,McIntosh,Slaughter,,,D,NY,25,1,F,26991,H6NY03031,400378,N00001311,LouiseSlaughter,http://www.opencongress.org/wiki/Louise_McIntosh_Slaughter,http://youtube.com/louiseslaughter,82424647700,,,8/14/1929,Rep.Louise@opencongress.org,,,,,Louise McIntosh Slaughter,Slaughter,Louise McIntosh,"Democratic Party, New York, US Representative",louise mcintosh_slaughter_red.png,louise mcintosh_slaughter_blue.png
Rep,Adam,,Smith,,,D,WA,9,1,M,845,H6WA09025,400379,N00007833,RepAdamSmith,http://www.opencongress.org/wiki/Adam_Smith,http://youtube.com/CongressmanAdamSmith,2.88587E+14,,,6/15/1965,Rep.Adamsmith@opencongress.org,,,,,Adam  Smith,Smith,Adam ,"Democratic Party, Washington, US Representative",adam _smith_red.png,adam _smith_blue.png
Rep,Christopher,H.,Smith,,Chris,R,NJ,4,1,M,26952,H8NJ04014,400380,N00009816,RepChrisSmith,http://www.opencongress.org/wiki/Christopher_Smith,http://youtube.com/USRepChrisSmith,3.71622E+14,,,3/4/1953,Rep.Chrissmith@opencongress.org,,,,,Christopher H. Smith,Smith,Christopher H.,"Republican Party, New Jersey, US Representative",christopher h._smith_red.png,christopher h._smith_blue.png
Rep,Lamar,S.,Smith,,,R,TX,21,1,M,27097,H6TX21012,400381,N00001811,LamarSmithTX21,http://www.opencongress.org/wiki/Lamar_Smith,http://youtube.com/lamarsmithtexas21,1.07737E+11,,,11/19/1947,Rep.Lamarsmith@opencongress.org,,,,,Lamar S. Smith,Smith,Lamar S.,"Republican Party, Texas, US Representative",lamar s._smith_red.png,lamar s._smith_blue.png
Sen,Olympia,J.,Snowe,,,R,ME,Senior Seat,0,F,26885,S4ME00055,300091,N00000480,SenatorSnowe,http://www.opencongress.org/wiki/Olympia_Snowe,http://youtube.com/senatorolympiasnowe,1.65865E+14,,I,2/21/1947,,,,,,Olympia J. Snowe,Snowe,Olympia J.,"Republican Party, Maine, Senator",olympia j._snowe_red.png,olympia j._snowe_blue.png
Rep,Victor,F.,Snyder,,Vic,D,AR,2,0,M,434,H6AR02203,400383,N00008188,,http://www.opencongress.org/wiki/Victor_Snyder,http://youtube.com/VicSnyderAR02,,,,9/27/1947,,,,,,Victor F. Snyder,Snyder,Victor F.,"Democratic Party, Arkansas, US Representative",victor f._snyder_red.png,victor f._snyder_blue.png
Sen,Arlen,,Specter,,,D,PA,Senior Seat,0,M,53340,S6PA00100,300092,N00001604,SenArlenSpecter,http://www.opencongress.org/wiki/Arlen_Specter,http://youtube.com/SenatorArlenSpecter,,,III,2/12/1930,,,,,,Arlen  Specter,Specter,Arlen ,"Democratic Party, Pennsylvania, Senator",arlen _specter_red.png,arlen _specter_blue.png
Rep,John,McKee,Spratt,Jr.,,D,SC,5,0,M,27065,H2SC05052,400386,N00002492,,http://www.opencongress.org/wiki/John_Spratt,http://youtube.com/JohnMSpratt,,,,11/1/1942,,,,,,John McKee Spratt,Spratt,John McKee,"Democratic Party, South Carolina, US Representative",john mckee_spratt_red.png,john mckee_spratt_blue.png
Sen,Debbie,Ann,Stabenow,,,D,MI,Senior Seat,1,F,515,S8MI00281,300093,N00004118,SenStabenow,http://www.opencongress.org/wiki/Debbie_Stabenow,http://youtube.com/senatorstabenow,,,I,4/29/1950,Sen.Stabenow@opencongress.org,,,,,Debbie Ann Stabenow,Stabenow,Debbie Ann,"Democratic Party, Michigan, Senator",debbie ann_stabenow_red.png,debbie ann_stabenow_blue.png
Rep,Fortney,H.,Stark,,Pete,D,CA,13,0,M,26736,H6CA09023,400387,N00007397,petestark,http://www.opencongress.org/wiki/Fortney_Stark,http://youtube.com/repstark,repstark,,,11/11/1931,,,,,,Fortney H. Stark,Stark,Fortney H.,"Democratic Party, California, US Representative",fortney h._stark_red.png,fortney h._stark_blue.png
Rep,Clifford,B.,Stearns,,Cliff,R,FL,6,0,M,26803,H8FL06056,400388,N00002782,RepCliffStearns,http://www.opencongress.org/wiki/Clifford_Stearns,http://youtube.com/Repcliffstearns,RepCliffStearns,,,4/16/1941,,,,,,Clifford B. Stearns,Stearns,Clifford B.,"Republican Party, Florida, US Representative",clifford b._stearns_red.png,clifford b._stearns_blue.png
Sen,Ted,F.,Stevens,,,R,AK,Senior Seat,0,M,53268,S2AK00010,300094,N00007997,,http://www.opencongress.org/wiki/Ted_Stevens,,,,II,11/18/1923,,,,,,Ted F. Stevens,Stevens,Ted F.,"Republican Party, Alaska, Senator",ted f._stevens_red.png,ted f._stevens_blue.png
Rep,Bart,T.,Stupak,,,D,MI,1,0,M,26912,H2MI01068,400391,N00004196,,http://www.opencongress.org/wiki/Bart_Stupak,http://youtube.com/BartStupak,,,,2/29/1952,,,,,,Bart T. Stupak,Stupak,Bart T.,"Democratic Party, Michigan, US Representative",bart t._stupak_red.png,bart t._stupak_blue.png
Sen,John,E.,Sununu,,,R,NH,Junior Seat,0,M,617,S0NH00201,300095,N00000397,,http://www.opencongress.org/wiki/John_Sununu,,,,II,9/10/1964,,,,,,John E. Sununu,Sununu,John E.,"Republican Party, New Hampshire, Senator",john e._sununu_red.png,john e._sununu_blue.png
Sen,Jefferson,B.,Sessions,,Jeff,R,AL,Junior Seat,1,M,443,S6AL00195,300088,N00003062,SenatorSessions,http://www.opencongress.org/wiki/Jefferson_Sessions,http://youtube.com/SenatorSessions,23444159584,,II,12/24/1946,Sen.Sessions@opencongress.org,,,,,Jefferson B. Sessions,Sessions,Jefferson B.,"Republican Party, Alabama, Senator",jefferson b._sessions_red.png,jefferson b._sessions_blue.png
Sen,Gordon,Harold,Smith,,,R,OR,Junior Seat,0,M,425,S6OR00094,300090,N00007815,,http://www.opencongress.org/wiki/Gordon_Harold_Smith,,,,II,5/25/1952,,,,,,Gordon Harold Smith,Smith,Gordon Harold,"Republican Party, Oregon, Senator",gordon harold_smith_red.png,gordon harold_smith_blue.png
Rep,Mark,Edward,Souder,,,R,IN,3,0,M,21780,H4IN04099,400385,N00003844,,http://www.opencongress.org/wiki/Mark_Souder,,,,,7/18/1950,,,,,,Mark Edward Souder,Souder,Mark Edward,"Republican Party, Indiana, US Representative",mark edward_souder_red.png,mark edward_souder_blue.png
Rep,Christopher,H.,Shays,,,R,CT,4,0,M,26789,H8CT04057,400370,N00000652,ShaysCongress,http://www.opencongress.org/wiki/Christopher_Shays,,,,,10/18/1945,,,,,,Christopher H. Shays,Shays,Christopher H.,"Republican Party, Connecticut, US Representative",christopher h._shays_red.png,christopher h._shays_blue.png
Rep,Janice,D.,Schakowsky,,Jan,D,IL,9,1,F,6387,H8IL09067,400360,N00004724,JanSchakowsky,http://www.opencongress.org/wiki/Janice_Schakowsky,http://youtube.com/repschakowsky,1.60144E+11,,,5/26/1944,Rep.Schakowsky@opencongress.org,,,,,Janice D. Schakowsky,Schakowsky,Janice D.,"Democratic Party, Illinois, US Representative",janice d._schakowsky_red.png,janice d._schakowsky_blue.png
Rep,Michael,K.,Simpson,,Mike,R,ID,2,1,M,2917,H8ID02064,400376,N00006263,CongMikeSimpson,http://www.opencongress.org/wiki/Michael_Simpson,http://youtube.com/CongMikeSimpson,96007744606,,,9/8/1950,Rep.Simpson@opencongress.org,,,,,Michael K. Simpson,Simpson,Michael K.,"Republican Party, Idaho, US Representative",michael k._simpson_red.png,michael k._simpson_blue.png
Rep,Adam,B.,Schiff,,,D,CA,28,1,M,9489,H0CA27085,400361,N00009585,RepAdamSchiff,http://www.opencongress.org/wiki/Adam_Schiff,http://youtube.com/adamschiff,9086721830,,,6/22/1960,Rep.Schiff@opencongress.org,,,,,Adam B. Schiff,Schiff,Adam B.,"Democratic Party, California, US Representative",adam b._schiff_red.png,adam b._schiff_blue.png
Rep,Hilda,L.,Solis,,,D,CA,32,0,F,3585,H0CA31087,400384,N00009586,,http://www.opencongress.org/wiki/Hilda_Solis,,,,,10/20/1957,,,,,,Hilda L. Solis,Solis,Hilda L.,"Democratic Party, California, US Representative",hilda l._solis_red.png,hilda l._solis_blue.png
Rep,Bill,,Shuster,,,R,PA,9,1,M,55693,H2PA09035,409888,N00013770,RepBillShuster,http://www.opencongress.org/wiki/Bill_Shuster,http://youtube.com/repshuster,54386677806,,,1/10/1961,Rep.Shuster@opencongress.org,,,,,Bill  Shuster,Shuster,Bill ,"Republican Party, Pennsylvania, US Representative",bill _shuster_red.png,bill _shuster_blue.png
Rep,John,A.,Sullivan,,,R,OK,1,0,M,24559,H2OK01093,400392,N00013847,USRepSullivan,http://www.opencongress.org/wiki/John_Sullivan,http://youtube.com/SullivanOK01,1.70753E+11,,,1/1/1965,,,,,,John A. Sullivan,Sullivan,John A.,"Republican Party, Oklahoma, US Representative",john a._sullivan_red.png,john a._sullivan_blue.png
Rep,Linda,T.,S√°nchez,,,D,CA,38,1,F,29674,H2CA39078,400355,N00024870,RepLindaSanchez,http://www.opencongress.org/wiki/Linda_Sanchez,http://youtube.com/LindaTSanchez,1.10686E+14,,,1/28/1969,Rep.Lindasanchez@opencongress.org,,,,,Linda T. S√°nchez,S√°nchez,Linda T.,"Democratic Party, California, US Representative",linda t._s„°nchez_red.png,linda t._s„°nchez_blue.png
Rep,David,,Scott,,,D,GA,13,1,M,7826,H2GA13012,400363,N00024871,RepDavidScott,http://www.opencongress.org/wiki/David_Scott,http://youtube.com/RepDavidScott,1.13304E+11,,,6/27/1945,Rep.Davidscott@opencongress.org,,,,,David  Scott,Scott,David ,"Democratic Party, Georgia, US Representative",david _scott_red.png,david _scott_blue.png
Rep,John,Tony,Salazar,,,D,CO,3,0,M,29778,H4CO03167,400620,N00026431,,http://www.opencongress.org/wiki/John_Salazar,,,,,7/21/1953,,,,,,John Tony Salazar,Salazar,John Tony,"Democratic Party, Colorado, US Representative",john tony_salazar_red.png,john tony_salazar_blue.png
Rep,Allyson,Y.,Schwartz,,,D,PA,13,0,F,5239,H4PA13124,400647,N00001579,,http://www.opencongress.org/wiki/Allyson_Schwartz,http://youtube.com/repallysonschwartz,2.44001E+14,,,10/3/1948,,,,,,Allyson Y. Schwartz,Schwartz,Allyson Y.,"Democratic Party, Pennsylvania, US Representative",allyson y._schwartz_red.png,allyson y._schwartz_blue.png
Sen,Ken,,Salazar,,,D,CO,Junior Seat,0,M,1541,S4CO00163,400619,N00026892,,http://www.opencongress.org/wiki/Ken_Salazar,http://youtube.com/SenatorSalazar,,,III,3/2/1955,,,,,,Ken  Salazar,Salazar,Ken ,"Democratic Party, Colorado, Senator",ken _salazar_red.png,ken _salazar_blue.png
Rep,Jean,,Schmidt,,,R,OH,2,0,F,45475,H6OH02086,412010,N00027526,,http://www.opencongress.org/wiki/Jean_Schmidt,,1.0813E+11,,,11/29/1951,,,,,,Jean  Schmidt,Schmidt,Jean ,"Republican Party, Ohio, US Representative",jean _schmidt_red.png,jean _schmidt_blue.png
Rep,Albio,,Sires,,,D,NJ,8,1,M,22510,H6NJ13191,412186,N00027523,RepSires,http://www.opencongress.org/wiki/Albio_Sires,http://youtube.com/RepSiresNJ13,81058818750,,,1/26/1951,Rep.Sires@opencongress.org,,,,,Albio  Sires,Sires,Albio ,"Democratic Party, New Jersey, US Representative",albio _sires_red.png,albio _sires_blue.png
Rep,Bill,,Sali,,,R,ID,1,0,M,2916,H6ID01177,412201,N00027644,,http://www.opencongress.org/wiki/William_Sali,,,,,2/17/1954,,,,,,Bill  Sali,Sali,Bill ,"Republican Party, Idaho, US Representative",bill _sali_red.png,bill _sali_blue.png
Rep,John,P.,Sarbanes,,,D,MD,3,1,M,66575,H6MD03292,412212,N00027751,RepSarbanes,http://www.opencongress.org/wiki/John_Sarbanes,,RepSarbanes,,,5/22/1962,Rep.Sarbanes@opencongress.org,,,,,John P. Sarbanes,Sarbanes,John P.,"Democratic Party, Maryland, US Representative",john p._sarbanes_red.png,john p._sarbanes_blue.png
Rep,Joe,,Sestak,,,D,PA,7,0,M,58333,H6PA07105,412232,N00028049,JoeSestak,http://www.opencongress.org/wiki/Joseph_Sestak,http://youtube.com/Sestak07,,,,12/12/1951,,,,,,Joe  Sestak,Sestak,Joe ,"Democratic Party, Pennsylvania, US Representative",joe _sestak_red.png,joe _sestak_blue.png
Rep,Carol,,Shea-Porter,,,D,NH,1,1,F,65891,H6NH01230,412219,N00028091,RepSheaPorter,http://www.opencongress.org/wiki/Carol_Shea-Porter,http://youtube.com/RepCarolSheaPorter,4.22461E+14,,,12/2/1952,Rep.Shea-porter@opencongress.org,,,,,Carol  Shea-Porter,Shea-Porter,Carol ,"Democratic Party, New Hampshire, US Representative",carol _shea-porter_red.png,carol _shea-porter_blue.png
Rep,Heath,,Shuler,,,D,NC,11,0,M,57781,H6NC11172,412225,N00027655,,http://www.opencongress.org/wiki/Heath_Shuler,http://youtube.com/RepHeathShuler,CongressmanShuler,,,12/31/1971,,,,,,Heath  Shuler,Shuler,Heath ,"Democratic Party, North Carolina, US Representative",heath _shuler_red.png,heath _shuler_blue.png
Rep,Adrian,,Smith,,,R,NE,3,1,M,21284,H6NE03115,412217,N00027623,RepAdrianSmith,http://www.opencongress.org/wiki/Adrian_Smith,http://youtube.com/RepAdrianSmith,,,,12/19/1970,Rep.Adriansmith@opencongress.org,,,,,Adrian  Smith,Smith,Adrian ,"Republican Party, Nebraska, US Representative",adrian _smith_red.png,adrian _smith_blue.png
Rep,Zachary,T.,Space,,Zack,D,OH,18,0,M,56847,H6OH18157,412229,N00027902,,http://www.opencongress.org/wiki/Zachary_Space,,,,,1/27/1961,,,,,,Zachary T. Space,Space,Zachary T.,"Democratic Party, Ohio, US Representative",zachary t._space_red.png,zachary t._space_blue.png
Rep,Betty,,Sutton,,,D,OH,13,0,F,8394,H6OH13133,412228,N00027901,,http://www.opencongress.org/wiki/Betty_Sutton,http://youtube.com/RepBettySutton,6871203036,,,7/31/1963,,,,,,Betty  Sutton,Sutton,Betty ,"Democratic Party, Ohio, US Representative",betty _sutton_red.png,betty _sutton_blue.png
Rep,Jackie,,Speier,,,D,CA,14,1,F,8425,H8CA12171,412259,N00029649,RepSpeier,http://www.opencongress.org/wiki/K._Jacqueline_Speier,http://youtube.com/jackiespeierca12,99332606976,,,5/14/1950,Rep.Speier@opencongress.org,,,,,Jackie  Speier,Speier,Jackie ,"Democratic Party, California, US Representative",jackie _speier_red.png,jackie _speier_blue.png
Rep,Steve,Joseph,Scalise,,,R,LA,1,1,M,9026,H0LA01087,412261,N00009660,SteveScalise,http://www.opencongress.org/wiki/Stephen_Scalise,http://youtube.com/RepSteveScalise,50936151681,,,10/6/1965,Rep.Scalise@opencongress.org,,,,,Steve Joseph Scalise,Scalise,Steve Joseph,"Republican Party, Louisiana, US Representative",steve joseph_scalise_red.png,steve joseph_scalise_blue.png
Del,Gregorio,Kilili Camacho,Sablan,,,D,MP,0,1,M,110903,H8MP00041,412312,N00030418,,http://www.opencongress.org/wiki/Gregorio_Sablan,http://youtube.com/CongressmanSablan,1.53424E+11,,,1/19/1955,Rep.Sablan@opencongress.org,,,,,Gregorio Kilili Camacho Sablan,Sablan,Gregorio Kilili Camacho,#N/A,gregorio kilili camacho_sablan_red.png,gregorio kilili camacho_sablan_blue.png
Rep,Mark,H.,Schauer,,,D,MI,7,0,M,12023,H8MI07096,412313,N00029327,,http://www.opencongress.org/wiki/Mark_Schauer,http://youtube.com/RepMarkSchauer,,,,10/2/1961,,,,,,Mark H. Schauer,Schauer,Mark H.,"Democratic Party, Michigan, US Representative",mark h._schauer_red.png,mark h._schauer_blue.png
Rep,Aaron,,Schock,,,R,IL,18,0,M,33428,H8IL18043,412314,N00029273,AaronSchock,http://www.opencongress.org/wiki/Aaron_Schock,http://youtube.com/repaaronschock,70882853544,,,5/28/1981,,,,,,Aaron  Schock,Schock,Aaron ,"Republican Party, Illinois, US Representative",aaron _schock_red.png,aaron _schock_blue.png
Rep,Kurt,,Schrader,,,D,OR,5,1,M,10813,H8OR05107,412315,N00030071,RepSchrader,http://www.opencongress.org/wiki/Kurt_Schrader,http://youtube.com/repkurtschrader,94978896695,,,10/19/1951,Rep.Schrader@opencongress.org,,,,,Kurt  Schrader,Schrader,Kurt ,"Democratic Party, Oregon, US Representative",kurt _schrader_red.png,kurt _schrader_blue.png
Sen,Jeanne,,Shaheen,,,D,NH,Senior Seat,1,F,1663,S0NH00219,412323,N00024790,SenatorShaheen,http://www.opencongress.org/wiki/Jeanne_Shaheen,http://youtube.com/senatorshaheen,1.27504E+14,,II,1/28/1947,Sen.Shaheen@opencongress.org,,,,,Jeanne  Shaheen,Shaheen,Jeanne ,"Democratic Party, New Hampshire, Senator",jeanne _shaheen_red.png,jeanne _shaheen_blue.png
